date,city,tmax_f,tmin_f,energy_mwh
2025-05-07,Houston,37.3,35.7,
2025-05-07,New York,36.2,34.3,
2025-05-07,Phoenix,37.4,35.3,
2025-05-07,Seattle,35.4,33.4,
2025-05-08,Chicago,34.6,32.9,
2025-05-08,Houston,37.8,35.5,
2025-05-08,New York,36.6,34.8,
2025-05-08,Phoenix,38.3,35.4,
2025-05-08,Seattle,35.1,33.1,
2025-05-09,Chicago,35.5,32.5,
2025-05-09,Houston,37.3,35.6,
2025-05-09,New York,34.8,33.9,
2025-05-09,Phoenix,39.2,36.1,
2025-05-09,Seattle,35.8,33.2,
2025-05-10,Chicago,36.1,33.4,
2025-05-10,Houston,37.2,35.3,
2025-05-10,New York,36.0,33.8,
2025-05-10,Phoenix,39.1,36.6,
2025-05-10,Seattle,35.1,33.7,
2025-05-11,Chicago,35.9,33.0,
2025-05-11,Houston,37.0,35.0,
2025-05-11,New York,36.5,34.6,
2025-05-11,Phoenix,39.2,36.5,
2025-05-11,Seattle,35.0,33.7,
2025-05-12,Chicago,36.8,33.6,
2025-05-12,Houston,37.4,34.9,
2025-05-12,New York,36.0,34.5,
2025-05-12,Phoenix,38.9,36.8,
2025-05-12,Seattle,35.5,33.3,
2025-05-13,Chicago,36.6,34.6,
2025-05-13,Houston,38.3,35.7,
2025-05-13,New York,35.7,34.6,
2025-05-13,Phoenix,37.8,36.3,
2025-05-13,Seattle,34.8,33.6,
2025-05-14,Chicago,36.8,34.4,
2025-05-14,Houston,38.4,36.3,
2025-05-14,New York,35.0,34.4,
2025-05-14,Phoenix,37.2,35.4,
2025-05-14,Seattle,35.0,33.7,
2025-05-15,Chicago,38.2,34.5,
2025-05-15,Houston,38.3,36.5,
2025-05-15,New York,35.7,34.7,
2025-05-15,Phoenix,37.7,35.3,
2025-05-15,Seattle,34.4,33.2,
2025-05-16,Chicago,37.6,34.8,
2025-05-16,Houston,38.1,36.9,
2025-05-16,New York,36.0,34.9,
2025-05-16,Phoenix,38.2,35.5,
2025-05-16,Seattle,34.7,33.6,
2025-05-17,Chicago,35.9,34.2,
2025-05-17,Houston,38.2,36.7,
2025-05-17,New York,37.0,35.1,
2025-05-17,Phoenix,38.3,35.8,
2025-05-17,Seattle,35.0,33.6,
2025-05-18,Chicago,35.2,33.3,
2025-05-18,Houston,38.0,36.9,
2025-05-18,New York,36.1,34.9,
2025-05-18,Phoenix,37.4,35.5,
2025-05-18,Seattle,35.0,33.3,
2025-05-19,Chicago,34.3,33.1,
2025-05-19,Houston,38.0,36.8,
2025-05-19,New York,35.7,33.9,
2025-05-19,Phoenix,38.2,35.8,
2025-05-19,Seattle,34.9,33.5,
2025-05-20,Chicago,34.4,33.6,
2025-05-20,Houston,38.4,36.9,
2025-05-20,New York,35.5,33.7,
2025-05-20,Phoenix,38.7,35.8,
2025-05-20,Seattle,34.8,33.5,
2025-05-21,Chicago,34.0,33.6,
2025-05-21,Houston,37.7,36.4,
2025-05-21,New York,34.7,33.7,
2025-05-21,Phoenix,39.0,35.9,
2025-05-21,Seattle,35.0,33.7,
2025-05-22,Chicago,34.5,33.4,
2025-05-22,Houston,38.2,36.5,
2025-05-22,New York,33.9,33.6,
2025-05-22,Phoenix,39.4,36.2,
2025-05-22,Seattle,35.6,33.7,
2025-05-23,Chicago,35.3,33.0,
2025-05-23,Houston,38.2,36.4,
2025-05-23,New York,35.1,33.5,
2025-05-23,Phoenix,39.1,36.2,
2025-05-23,Seattle,35.5,33.7,
2025-05-24,Chicago,35.4,33.2,
2025-05-24,Houston,38.4,36.8,
2025-05-24,New York,35.2,33.6,
2025-05-24,Phoenix,38.8,36.3,
2025-05-24,Seattle,36.4,33.5,
2025-05-25,Chicago,35.4,33.5,
2025-05-25,Houston,38.3,37.0,
2025-05-25,New York,35.4,34.0,
2025-05-25,Phoenix,38.6,36.1,
2025-05-25,Seattle,35.7,33.8,
2025-05-26,Chicago,35.5,33.4,
2025-05-26,Houston,37.6,35.8,
2025-05-26,New York,36.1,34.0,
2025-05-26,Phoenix,38.8,36.1,
2025-05-26,Seattle,35.5,33.9,
2025-05-27,Chicago,35.7,34.0,
2025-05-27,Houston,37.9,35.6,
2025-05-27,New York,36.2,34.5,
2025-05-27,Phoenix,38.9,36.3,
2025-05-27,Seattle,36.3,33.6,
2025-05-28,Chicago,35.1,34.3,
2025-05-28,Houston,37.0,36.0,
2025-05-28,New York,35.3,34.0,
2025-05-28,Phoenix,39.1,36.2,
2025-05-28,Seattle,36.9,34.2,
2025-05-29,Chicago,35.8,34.1,
2025-05-29,Houston,38.2,35.9,
2025-05-29,New York,35.5,34.3,
2025-05-29,Phoenix,38.9,36.7,
2025-05-29,Seattle,35.7,34.2,
2025-05-30,Chicago,36.1,34.1,
2025-05-30,Houston,37.7,36.3,
2025-05-30,New York,36.3,35.0,
2025-05-30,Phoenix,39.2,36.1,
2025-05-30,Seattle,36.5,33.8,
2025-05-31,Chicago,35.2,33.8,
2025-05-31,Houston,37.8,36.3,
2025-05-31,New York,35.5,34.1,
2025-05-31,Phoenix,39.0,37.0,
2025-05-31,Seattle,35.2,34.0,
2025-06-01,Chicago,35.8,33.4,
2025-06-01,Houston,38.1,36.0,
2025-06-01,New York,35.4,33.8,
2025-06-01,Phoenix,37.9,35.7,
2025-06-01,Seattle,35.5,33.5,
2025-06-02,Chicago,37.2,33.8,
2025-06-02,Houston,38.1,36.3,
2025-06-02,New York,35.9,34.1,
2025-06-02,Phoenix,37.7,35.5,
2025-06-02,Seattle,35.9,33.6,
2025-06-03,Chicago,37.7,35.6,
2025-06-03,Houston,37.8,36.2,
2025-06-03,New York,36.7,34.4,
2025-06-03,Phoenix,38.5,36.6,
2025-06-03,Seattle,36.2,33.9,
2025-06-04,Chicago,35.9,34.3,
2025-06-04,Houston,38.0,36.7,
2025-06-04,New York,37.1,35.0,
2025-06-04,Phoenix,38.3,36.3,
2025-06-04,Seattle,35.5,34.2,
2025-06-05,Chicago,36.0,34.2,
2025-06-05,Houston,38.2,36.4,
2025-06-05,New York,37.5,35.8,
2025-06-05,Phoenix,38.9,36.6,
2025-06-05,Seattle,36.5,33.9,
2025-06-06,Chicago,36.5,34.5,
2025-06-06,Houston,38.3,36.8,
2025-06-06,New York,37.2,35.9,
2025-06-06,Phoenix,39.2,36.8,
2025-06-06,Seattle,36.7,34.5,
2025-06-07,Chicago,36.5,34.2,
2025-06-07,Houston,38.5,36.7,
2025-06-07,New York,36.4,35.4,
2025-06-07,Phoenix,39.2,36.8,
2025-06-07,Seattle,36.9,34.3,
2025-06-08,Chicago,36.9,34.7,
2025-06-08,Houston,38.6,36.7,
2025-06-08,New York,36.4,35.1,
2025-06-08,Phoenix,39.5,36.7,
2025-06-08,Seattle,37.8,34.9,
2025-06-09,Chicago,35.9,34.3,
2025-06-09,Houston,38.2,36.0,
2025-06-09,New York,35.2,35.0,
2025-06-09,Phoenix,39.7,36.8,
2025-06-09,Seattle,37.5,34.9,
2025-06-10,Chicago,36.6,34.3,
2025-06-10,Houston,38.1,36.5,
2025-06-10,New York,36.1,35.0,
2025-06-10,Phoenix,39.6,36.9,
2025-06-10,Seattle,36.9,34.1,
2025-06-11,Chicago,38.0,35.2,
2025-06-11,Houston,37.1,36.2,
2025-06-11,New York,36.9,35.3,
2025-06-11,Phoenix,39.6,37.1,
2025-06-11,Seattle,35.7,33.9,
2025-06-12,Chicago,36.7,35.0,
2025-06-12,Houston,36.9,35.9,
2025-06-12,New York,37.5,35.8,
2025-06-12,Phoenix,39.6,37.2,
2025-06-12,Seattle,35.4,33.9,
2025-06-13,Chicago,35.9,34.7,
2025-06-13,Houston,38.0,36.1,
2025-06-13,New York,36.6,35.5,
2025-06-13,Phoenix,39.6,37.0,
2025-06-13,Seattle,35.2,33.8,
2025-06-14,Chicago,36.4,34.6,
2025-06-14,Houston,38.1,36.5,
2025-06-14,New York,35.6,34.7,
2025-06-14,Phoenix,39.8,37.0,
2025-06-14,Seattle,35.6,33.7,
2025-06-15,Chicago,37.0,34.5,
2025-06-15,Houston,38.2,36.1,
2025-06-15,New York,35.2,34.7,
2025-06-15,Phoenix,40.2,36.9,
2025-06-15,Seattle,35.9,34.0,
2025-06-16,Chicago,37.6,34.9,
2025-06-16,Houston,38.0,36.2,
2025-06-16,New York,35.7,34.8,
2025-06-16,Phoenix,40.2,37.1,
2025-06-16,Seattle,36.2,33.8,
2025-06-17,Chicago,38.0,35.9,
2025-06-17,Houston,38.3,36.5,
2025-06-17,New York,35.5,35.0,
2025-06-17,Phoenix,39.8,37.4,
2025-06-17,Seattle,36.1,33.8,
2025-06-18,Chicago,36.9,35.4,
2025-06-18,Houston,38.3,36.7,
2025-06-18,New York,37.2,35.3,
2025-06-18,Phoenix,40.2,37.1,
2025-06-18,Seattle,35.7,34.3,
2025-06-19,Chicago,37.3,35.3,
2025-06-19,Houston,38.3,36.7,
2025-06-19,New York,37.6,35.8,
2025-06-19,Phoenix,40.5,37.3,
2025-06-19,Seattle,35.7,33.8,
2025-06-20,Chicago,37.4,35.7,
2025-06-20,Houston,38.4,36.7,
2025-06-20,New York,37.0,35.5,
2025-06-20,Phoenix,39.8,37.2,
2025-06-20,Seattle,35.1,33.9,
2025-06-21,Chicago,38.2,36.6,
2025-06-21,Houston,38.4,36.9,
2025-06-21,New York,37.4,36.0,
2025-06-21,Phoenix,39.4,37.0,
2025-06-21,Seattle,34.6,33.8,
2025-06-22,Chicago,38.2,36.8,
2025-06-22,Houston,38.2,36.6,
2025-06-22,New York,37.6,35.9,
2025-06-22,Phoenix,38.7,36.7,
2025-06-22,Seattle,35.6,34.1,
2025-06-23,Chicago,38.3,36.7,
2025-06-23,Houston,38.2,36.6,
2025-06-23,New York,38.4,36.8,
2025-06-23,Phoenix,39.2,36.8,
2025-06-23,Seattle,36.5,34.1,
2025-06-24,Chicago,38.2,36.2,
2025-06-24,Houston,38.4,36.5,
2025-06-24,New York,38.7,36.9,
2025-06-24,Phoenix,39.3,36.9,
2025-06-24,Seattle,36.8,34.2,
2025-06-25,Chicago,37.7,35.9,
2025-06-25,Houston,37.7,36.4,
2025-06-25,New York,38.4,36.9,
2025-06-25,Phoenix,39.1,36.7,
2025-06-25,Seattle,35.9,34.2,
2025-06-26,Chicago,38.2,36.5,
2025-06-26,Houston,38.3,36.4,
2025-06-26,New York,37.3,35.4,
2025-06-26,Phoenix,39.3,36.9,
2025-06-26,Seattle,35.4,34.3,
2025-06-27,Chicago,37.5,36.0,
2025-06-27,Houston,38.2,36.3,
2025-06-27,New York,36.0,35.0,
2025-06-27,Phoenix,39.5,37.0,
2025-06-27,Seattle,35.7,34.3,
2025-06-28,Houston,38.3,36.3,
2025-06-28,Phoenix,39.7,37.5,
2025-06-28,Seattle,36.3,34.3,
2025-06-29,Houston,38.1,36.4,
2025-06-29,Phoenix,40.2,37.5,
2025-06-29,Seattle,36.8,34.3,
2025-06-30,Houston,38.2,36.2,
2025-06-30,Phoenix,40.4,37.8,
2025-06-30,Seattle,37.5,34.8,
